"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"avgConsumption"
6830|"21-07-2022"|73493.99|"Judye Larmour"|"Av 417 No 594 81"|12.499|14.83
6136|"21-07-2022"|138703.08|"Adelaide Bracknell"|"St 594 No 172 44"|23.589|17.54
6904|"31-07-2022"|109571.56|"Goddart Plampeyn"|"Av 897 No 596 37"|27.952|19.65
6859|"10-08-2022"|22514.455|"Jermaine Albarez"|"Av 180 No 596 29"|6.564|18.41
6229|"31-07-2022"|104373.66|"Nikola Turfes"|"St 597 No 649 87"|26.626|22.71
6063|"30-08-2022"|43353.633|"Lind Moscone"|"St 598 No 902 70"|27.649|19.38
6678|"31-07-2022"|78466.44|"Maggee Hollebon"|"Av 112 No 598 91"|20.017|16.63
6991|"20-08-2022"|60488.48|"Torry Gatlin"|"Av 009 No 598 73"|25.718|17.78
6659|"20-08-2022"|50102.09|"Alta Linturn"|"Av 349 No 601 86"|21.302|22.94
6841|"30-08-2022"|31350.592|"Adey Kehir"|"Av 946 No 604 55"|19.994|15.08
6403|"20-08-2022"|37772.96|"Lorant Navan"|"St 604 No 648 52"|16.06|17.58
6336|"31-07-2022"|56138.176|"Benjamen Beake"|"St 605 No 473 93"|14.321|17.4
6308|"16-07-2022"|142273.6|"Eugenius Syres"|"St 606 No 437 54"|22.684|19.95
6751|"10-08-2022"|83619.73|"Gerhardine Dencs"|"Av 423 No 606 07"|24.379|15.12
6126|"20-08-2022"|21022.086|"Korey Vaudin"|"St 606 No 147 30"|8.938|17.85
6708|"21-07-2022"|95890.875|"Findley Kovacs"|"Av 090 No 608 50"|16.308|13.62
6864|"20-08-2022"|35957.223|"Maurits Mateev"|"Av 349 No 609 60"|15.288|16.75
6276|"16-07-2022"|60449.344|"Sabra Gomersal"|"St 611 No 080 88"|9.638|19.47
6218|"21-07-2022"|112554.766|"Rori Somerville"|"St 611 No 467 57"|19.142|19.44
6581|"31-07-2022"|91602.33|"Nicolina Thowless"|"Av 274 No 612 04"|23.368|16.17
6772|"30-08-2022"|46989.824|"Aluino Blakeley"|"Av 526 No 614 22"|29.968|19.42
6206|"16-07-2022"|38591.492|"Augusto Lago"|"St 614 No 464 20"|6.153|17.02
6796|"10-08-2022"|23797.271|"Elihu Faint"|"Av 066 No 615 30"|6.938|18.23
6983|"10-08-2022"|101647.75|"Husain Maruszewski"|"Av 157 No 615 43"|29.635|18.94
6274|"31-07-2022"|108034.92|"Kelcy Sailes"|"St 616 No 797 90"|27.56|20.01
6727|"20-08-2022"|67257.51|"Terrence Stickney"|"Av 412 No 616 23"|28.596|22.84
6141|"30-08-2022"|14565.152|"Andrea Lebel"|"St 616 No 390 52"|9.289|18.1
6295|"31-07-2022"|71030.22|"Jenni Revening"|"St 618 No 655 68"|18.12|17.15
6222|"20-08-2022"|27010.254|"Felice Bodman"|"St 618 No 450 07"|11.484|16.79
6397|"10-08-2022"|102416.07|"Francois Durgan"|"St 618 No 045 02"|29.859|20.09
6889|"10-08-2022"|99853.87|"Pate Cayzer"|"Av 594 No 620 22"|29.112|18.21
6330|"16-07-2022"|170648.03|"Mahmud Moncreiff"|"St 620 No 493 71"|27.208|17.89
6966|"31-07-2022"|91966.88|"Locke Abley"|"Av 010 No 623 95"|23.461|17.25
6167|"20-08-2022"|36382.934|"Sean Sibbert"|"St 623 No 275 27"|15.469|17.62
6513|"20-08-2022"|26466.943|"Rosmunda Pesterfield"|"Av 380 No 623 94"|11.253|16.45
6190|"31-07-2022"|60873.523|"Selle Lainton"|"St 625 No 497 14"|15.529|17.79
6410|"21-07-2022"|126878.42|"Clo Skellington"|"St 626 No 768 48"|21.578|16.76
6048|"30-08-2022"|20442.016|"Kaja Katt"|"St 626 No 330 76"|13.037|18.73
6892|"30-08-2022"|34793.92|"Flo Sandwich"|"Av 546 No 627 16"|22.19|17.63
6264|"21-07-2022"|85483.3|"Germain Olenichev"|"St 627 No 717 55"|14.538|16.98
6187|"21-07-2022"|141513.72|"Steven Byrd"|"St 627 No 810 56"|24.067|20.69
6209|"20-08-2022"|18616.0|"Elias Moukes"|"St 627 No 982 88"|7.915|19.75
6307|"20-08-2022"|64249.312|"Lib Drivers"|"St 631 No 700 37"|27.317|18.98
6714|"20-08-2022"|22315.682|"Ramonda Mitkcov"|"Av 023 No 632 77"|9.488|15.07
6437|"10-08-2022"|91964.89|"Demetra Bonafant"|"St 635 No 035 37"|26.812|19.23
6588|"30-08-2022"|45454.754|"Neils Price"|"Av 374 No 636 76"|28.989|13.87
6942|"30-08-2022"|17003.393|"Lee Kitchenside"|"Av 896 No 637 51"|10.844|16.99
6954|"20-08-2022"|55521.074|"Caritta Sevier"|"Av 625 No 638 28"|23.606|18.87
6431|"30-08-2022"|29150.688|"Beverly Mazzia"|"St 638 No 360 37"|18.591|18.36
6449|"30-08-2022"|40106.305|"Karil Delph"|"St 641 No 322 36"|25.578|18.02
6230|"10-08-2022"|95974.55|"Kearney MacAnespie"|"St 643 No 003 43"|27.981|20.38
6625|"31-07-2022"|69834.625|"Carmelle Meininking"|"Av 810 No 643 73"|17.815|16.37
6318|"31-07-2022"|100379.19|"Gertie Chasen"|"St 645 No 055 40"|25.607|16.4
6834|"16-07-2022"|157313.8|"Stormi Winterton"|"Av 177 No 645 75"|25.082|15.57
6476|"16-07-2022"|143101.5|"Ame Spir"|"St 647 No 272 41"|22.816|13.84
6951|"20-08-2022"|56273.71|"Curry Scedall"|"Av 658 No 647 02"|23.926|19.08
6944|"21-07-2022"|63498.01|"Roxy Hasney"|"Av 855 No 647 18"|10.799|18.63
6809|"31-07-2022"|51065.71|"Vittorio Erdis"|"Av 663 No 648 52"|13.027|21.83
6938|"20-08-2022"|40776.45|"Laurent Brach"|"Av 570 No 648 75"|17.337|17.88
6961|"16-07-2022"|70829.47|"Kylie Divis"|"Av 036 No 649 85"|11.293|15.5
6608|"10-08-2022"|60985.223|"Nev Denmead"|"Av 579 No 649 91"|17.78|17.86
6458|"16-07-2022"|111898.4|"Rebe Crone"|"St 650 No 773 74"|17.841|20.17
6132|"30-08-2022"|26434.912|"Reagan Pridgeon"|"St 650 No 520 06"|16.859|15.34
6771|"10-08-2022"|75171.664|"Jessamine Ewbanche"|"Av 842 No 652 43"|21.916|18.58
6937|"31-07-2022"|56400.816|"Michele Fooks"|"Av 031 No 653 19"|14.388|12.22
6702|"31-07-2022"|58129.53|"Mark Beardsley"|"Av 380 No 654 03"|14.829|15.97
6636|"21-07-2022"|42741.65|"Monroe Falloon"|"Av 455 No 655 22"|7.269|16.95
6489|"30-08-2022"|33804.51|"Lindsay Trevithick"|"St 656 No 763 43"|21.559|21.36
6109|"20-08-2022"|63254.418|"Easter Pude"|"St 657 No 927 47"|26.894|16.9
6935|"21-07-2022"|72265.08|"Corny Dixsee"|"Av 961 No 657 73"|12.29|16.09
6460|"21-07-2022"|143124.84|"Sibby Monteith"|"St 658 No 473 53"|24.341|15.43
6696|"10-08-2022"|25501.977|"Dolorita McSperron"|"Av 433 No 658 84"|7.435|15.54
6361|"10-08-2022"|51765.41|"Kimmie Laffranconi"|"St 659 No 049 88"|15.092|16.35
6520|"16-07-2022"|86935.914|"Miranda Stobie"|"Av 375 No 659 16"|13.861|16.37
6280|"16-07-2022"|136497.1|"Field Dwyer"|"St 659 No 459 62"|21.763|17.77
6953|"21-07-2022"|59193.86|"Jordain Konmann"|"Av 665 No 662 74"|10.067|14.68
6275|"16-07-2022"|162789.23|"Garth Mees"|"St 662 No 285 15"|25.955|16.91
6712|"30-08-2022"|8161.44|"Caterina Macvain"|"Av 188 No 662 42"|5.205|17.72
6331|"10-08-2022"|92445.09|"Tremayne Setford"|"St 664 No 225 05"|26.952|18.42
6604|"16-07-2022"|178462.92|"Conrad Staves"|"Av 568 No 665 33"|28.454|15.92
6260|"31-07-2022"|23378.82|"Merry Sones"|"St 667 No 139 12"|5.964|12.55
6508|"10-08-2022"|61588.902|"Beryl Wetton"|"Av 869 No 667 29"|17.956|16.66
6719|"30-08-2022"|24540.768|"Melba Curee"|"Av 815 No 668 96"|15.651|15.44
6435|"20-08-2022"|38659.66|"Livy Timmes"|"St 669 No 660 73"|16.437|15.84
6191|"31-07-2022"|61042.086|"Kinna Learmonth"|"St 670 No 829 48"|15.572|17.47
6417|"16-07-2022"|164708.47|"Jeddy Checklin"|"St 670 No 427 47"|26.261|15.63
6006|"30-08-2022"|37189.824|"Janaya Isaacson"|"St 670 No 272 47"|23.718|17.16
6561|"20-08-2022"|41305.65|"Elliott Mallen"|"Av 021 No 671 15"|17.562|19.48
6149|"31-07-2022"|30544.562|"Hilda Wane"|"St 671 No 378 81"|7.792|20.21
6985|"20-08-2022"|25394.436|"Perla Timmis"|"Av 051 No 672 81"|10.797|14.67
6014|"21-07-2022"|47498.56|"Phillipe Leyre"|"St 674 No 432 54"|8.078|16.11
6439|"16-07-2022"|82376.19|"Laraine McQuilliam"|"St 675 No 584 58"|13.134|12.61
6075|"21-07-2022"|48016.0|"Malena Armstead"|"St 677 No 530 08"|8.166|15.45
6848|"20-08-2022"|38765.5|"Karrie Leatt"|"Av 868 No 677 70"|16.482|16.46
6373|"31-07-2022"|39458.62|"Chiquia Acaster"|"St 678 No 537 14"|10.066|20.66
6903|"20-08-2022"|20775.127|"Glenine Roney"|"Av 337 No 678 45"|8.833|15.67
6872|"20-08-2022"|19166.367|"Doris Wardrope"|"Av 248 No 678 60"|8.149|19.33
6860|"16-07-2022"|123746.164|"Zorina Stringfellow"|"Av 105 No 679 13"|19.73|17.6
6387|"20-08-2022"|56558.305|"Lorenza Lenglet"|"St 679 No 750 75"|24.047|16.25
6031|"30-08-2022"|17077.088|"Elinore Gilder"|"St 680 No 728 79"|10.891|16.55
6528|"16-07-2022"|141734.2|"Ahmad Scrimshaw"|"Av 539 No 680 20"|22.598|19.93
6668|"30-08-2022"|42699.777|"Phaidra Everix"|"Av 011 No 681 60"|27.232|18.37
6362|"20-08-2022"|19980.154|"Adamo Pottie"|"St 681 No 718 68"|8.495|18.94
6828|"30-08-2022"|28156.576|"Ania Gammade"|"Av 979 No 682 54"|17.957|14.58
6086|"21-07-2022"|135239.77|"Ced Cleverly"|"St 682 No 751 66"|23.0|16.4
6484|"16-07-2022"|108248.1|"Dewey Ranson"|"St 682 No 654 23"|17.259|19.59
6430|"16-07-2022"|153914.39|"Moyra McGeechan"|"St 682 No 354 05"|24.54|16.36
6245|"16-07-2022"|86572.14|"Abe Euplate"|"St 682 No 331 90"|13.803|18.16
6199|"31-07-2022"|61245.92|"Heidie Volante"|"St 684 No 954 63"|15.624|16.66
6114|"16-07-2022"|138472.78|"Tamma Ardley"|"St 684 No 087 05"|22.078|16.95
6163|"20-08-2022"|15236.191|"Jacintha Isaksson"|"St 685 No 589 15"|6.478|14.3
6360|"20-08-2022"|27800.521|"Rebekkah Grabb"|"St 686 No 806 31"|11.82|16.16
6326|"10-08-2022"|59119.31|"Jen Cardenosa"|"St 689 No 004 58"|17.236|17.85
6231|"21-07-2022"|94914.8|"Darwin MacNeilage"|"St 691 No 966 21"|16.142|18.81
6497|"30-08-2022"|40689.6|"Hermann Andriesse"|"St 692 No 805 55"|25.95|14.96
6898|"21-07-2022"|70554.0|"Orly Kaes"|"Av 691 No 692 58"|11.999|15.75
6056|"21-07-2022"|30975.787|"Lynette Danslow"|"St 694 No 454 00"|5.268|18.24
7000|"21-07-2022"|114336.41|"Candi Brik"|"Av 079 No 694 97"|19.445|15.4
6080|"30-08-2022"|37472.062|"Fredrika Winfindale"|"St 694 No 028 38"|23.898|18.66
6479|"30-08-2022"|12208.448|"Tadeas Kliche"|"St 696 No 593 52"|7.786|16.18
6240|"30-08-2022"|40479.49|"Leanora Padden"|"St 698 No 635 98"|25.816|17.97
6352|"20-08-2022"|65187.754|"Ian Cufflin"|"St 698 No 226 73"|27.716|20.42
6936|"30-08-2022"|45777.76|"Rubin Baudinot"|"Av 875 No 700 02"|29.195|16.4
6688|"30-08-2022"|9312.352|"Kelby Conrard"|"Av 449 No 701 39"|5.939|15.86
6271|"31-07-2022"|60520.727|"Antonietta Riccetti"|"St 702 No 440 64"|15.439|15.6
6758|"20-08-2022"|12075.116|"Devora Lawranson"|"Av 133 No 702 00"|5.134|19.03
6124|"21-07-2022"|68107.92|"Bridgette Cottrell"|"St 703 No 505 23"|11.583|14.1
6496|"16-07-2022"|129880.164|"Maxy Lynn"|"St 705 No 487 91"|20.708|18.5
6193|"20-08-2022"|28240.344|"Phebe Dinsey"|"St 706 No 802 60"|12.007|17.41
6391|"16-07-2022"|118396.164|"Kittie Strover"|"St 708 No 481 91"|18.877|18.15
6344|"20-08-2022"|12597.259|"Toni Halfhyde"|"St 710 No 081 06"|5.356|16.17
6505|"31-07-2022"|88082.17|"Byram Grange"|"Av 780 No 711 95"|22.47|19.48
6610|"30-08-2022"|40238.016|"Vite Hamor"|"Av 957 No 711 36"|25.662|17.98
6277|"31-07-2022"|115914.1|"Garik Balf"|"St 712 No 070 54"|29.57|13.2
6008|"30-08-2022"|20926.527|"Hernando De Marchi"|"St 713 No 790 47"|13.346|19.78
6375|"16-07-2022"|124712.05|"Denna Terrett"|"St 713 No 950 54"|19.884|15.67
6495|"10-08-2022"|56937.836|"Lula Jorgesen"|"St 714 No 696 21"|16.6|18.28
6661|"10-08-2022"|72551.15|"Spense Penney"|"Av 104 No 714 21"|21.152|19.62
6314|"20-08-2022"|51449.78|"Decca Ovise"|"St 715 No 610 41"|21.875|16.23
6207|"10-08-2022"|81345.64|"Townsend Kidd"|"St 716 No 330 27"|23.716|19.19
6810|"10-08-2022"|31446.148|"Christiana Senior"|"Av 201 No 716 65"|9.168|19.09
6406|"10-08-2022"|37023.312|"Fernando Conklin"|"St 716 No 082 42"|10.794|18.11
6836|"20-08-2022"|35510.344|"Rici Andrzejewski"|"Av 670 No 717 87"|15.098|17.48
6473|"31-07-2022"|107662.52|"Roslyn Eleshenar"|"St 718 No 712 60"|27.465|20.48
6337|"20-08-2022"|21454.854|"Allyn Gershom"|"St 718 No 297 60"|9.122|19.0
6910|"20-08-2022"|70526.77|"Ebonee Bramelt"|"Av 433 No 719 45"|29.986|19.04
6835|"21-07-2022"|68837.04|"Thomasa Tew"|"Av 087 No 720 84"|11.707|19.04
6323|"21-07-2022"|166774.16|"Frants Merigot"|"St 721 No 154 90"|28.363|21.56
6301|"16-07-2022"|61659.836|"Kaila Cogdon"|"St 722 No 333 61"|9.831|14.58
6434|"21-07-2022"|98613.31|"Jamaal Werrit"|"St 723 No 195 16"|16.771|18.47
6780|"21-07-2022"|79044.7|"Lucy Trevithick"|"Av 595 No 723 76"|13.443|17.34
6781|"30-08-2022"|32123.615|"Hannah Moyes"|"Av 921 No 723 07"|20.487|17.13
6803|"21-07-2022"|175864.62|"Nannie Birdsey"|"Av 103 No 724 06"|29.909|20.35
6844|"21-07-2022"|175864.62|"Marcelia Kob"|"Av 528 No 725 95"|29.909|17.19
6442|"10-08-2022"|81335.35|"Obed Neubigin"|"St 726 No 524 74"|23.713|16.0
6521|"10-08-2022"|37061.043|"Theressa Gromley"|"Av 445 No 727 16"|10.805|13.09
6325|"30-08-2022"|44756.992|"Hanan Scheffel"|"St 727 No 878 77"|28.544|16.73
6628|"16-07-2022"|42436.215|"Genovera Bagnold"|"Av 186 No 731 08"|6.766|18.02
6570|"10-08-2022"|23330.791|"Paloma Ebdin"|"Av 991 No 733 08"|6.802|17.71
6071|"31-07-2022"|32379.117|"Travus de Chastelain"|"St 734 No 304 36"|8.26|17.82
6140|"30-08-2022"|23659.553|"Janean McGoogan"|"St 736 No 554 05"|15.089|17.91
6666|"10-08-2022"|44360.062|"Nona Firle"|"Av 111 No 738 80"|12.933|19.11
6064|"30-08-2022"|41642.945|"Duky Want"|"St 741 No 152 56"|26.558|18.88
6453|"30-08-2022"|42764.062|"Chicky Gorman"|"St 741 No 348 91"|27.273|20.91
6652|"31-07-2022"|65557.914|"Rafaelita Broadbridge"|"Av 881 No 743 80"|16.724|17.05
6481|"20-08-2022"|49083.68|"Quint Burdin"|"St 744 No 068 28"|20.869|17.34
6151|"30-08-2022"|26615.232|"Buck MacCallester"|"St 745 No 081 92"|16.974|14.81
6563|"21-07-2022"|35738.58|"Naomi Lines"|"Av 370 No 745 69"|6.078|15.96
6340|"16-07-2022"|92624.6|"Cinda Blakeslee"|"St 746 No 894 06"|14.768|16.34
6655|"21-07-2022"|146558.75|"Corbie Calan"|"Av 805 No 746 34"|24.925|17.72
6875|"21-07-2022"|100430.23|"Ofella Lipscomb"|"Av 738 No 746 89"|17.08|16.98
6550|"20-08-2022"|26885.598|"Meredith Semechik"|"Av 487 No 746 75"|11.431|14.41
6997|"20-08-2022"|61215.242|"Gabriella Warrell"|"Av 543 No 747 50"|26.027|16.89
6569|"31-07-2022"|64221.195|"Murielle Gair"|"Av 554 No 748 43"|16.383|14.58
6923|"30-08-2022"|12059.488|"Pauline Burrows"|"Av 983 No 750 96"|7.691|17.97
6891|"16-07-2022"|64507.312|"Lorena Duham"|"Av 419 No 750 47"|10.285|18.31
6252|"21-07-2022"|90698.84|"Manya Bayless"|"St 752 No 668 40"|15.425|17.05
6076|"21-07-2022"|113748.41|"Marley Raleston"|"St 753 No 176 43"|19.345|17.78
6432|"10-08-2022"|17763.918|"Olly Casarili"|"St 753 No 472 73"|5.179|16.28
6552|"16-07-2022"|49034.34|"Ardelis Stathers"|"Av 723 No 754 57"|7.818|14.78
6159|"30-08-2022"|38296.832|"Drusilla Kenewel"|"St 756 No 577 46"|24.424|18.58
6345|"16-07-2022"|160242.81|"Vern Antonazzi"|"St 756 No 169 46"|25.549|15.17
6041|"31-07-2022"|48447.156|"Luce Braams"|"St 758 No 708 46"|12.359|17.14
6774|"30-08-2022"|32868.414|"Stephani Foulkes"|"Av 725 No 764 85"|20.962|21.3
6925|"30-08-2022"|33614.785|"Kathryne Hansman"|"Av 376 No 764 19"|21.438|19.92
6797|"30-08-2022"|14292.32|"Flint Yakovlev"|"Av 920 No 765 71"|9.115|19.28
6766|"31-07-2022"|112037.234|"Nealy Gatcliff"|"Av 675 No 766 58"|28.581|19.56
6814|"10-08-2022"|22315.516|"Nicolette Fairburn"|"Av 157 No 766 95"|6.506|14.14
6556|"31-07-2022"|97972.31|"Gilberte Chastang"|"Av 024 No 767 89"|24.993|12.81
6145|"20-08-2022"|21269.045|"Ronny Robertet"|"St 767 No 049 52"|9.043|17.66
6091|"10-08-2022"|38803.477|"Eddie Classen"|"St 768 No 861 04"|11.313|17.51
6077|"30-08-2022"|30470.943|"Audrey Deakes"|"St 769 No 099 37"|19.433|18.94
6118|"31-07-2022"|93836.72|"Lazaro Titterton"|"St 769 No 651 10"|23.938|19.99
6016|"16-07-2022"|116840.72|"Lisetta Taphouse"|"St 770 No 998 73"|18.629|19.14
6272|"30-08-2022"|10704.736|"Dianemarie Trimby"|"St 770 No 088 09"|6.827|15.02
6002|"30-08-2022"|14786.24|"Vikky MacWilliam"|"St 771 No 012 93"|9.43|17.61
6009|"31-07-2022"|84926.586|"Eugine Gouny"|"St 772 No 793 32"|21.665|14.2
6924|"10-08-2022"|29820.334|"Suzi MacLleese"|"Av 070 No 772 28"|8.694|16.85
6690|"16-07-2022"|85706.61|"Esmeralda Giabucci"|"Av 383 No 773 46"|13.665|16.04
6018|"21-07-2022"|157548.45|"Claire Kieff"|"St 773 No 404 52"|26.794|16.73
6615|"30-08-2022"|40688.03|"Berrie Matteacci"|"Av 619 No 778 70"|25.949|19.75
6333|"31-07-2022"|50430.67|"Renate Hylands"|"St 778 No 040 40"|12.865|18.36
6855|"16-07-2022"|147749.03|"Gill Maxstead"|"Av 146 No 779 61"|23.557|16.2
6695|"31-07-2022"|84805.06|"Grange Climpson"|"Av 008 No 781 52"|21.634|16.03
6507|"30-08-2022"|21146.049|"Terrye Slay"|"Av 924 No 781 10"|13.486|16.59
6168|"20-08-2022"|23202.38|"Lyndsay Mabbe"|"St 783 No 466 77"|9.865|12.58
6704|"21-07-2022"|86453.49|"Marlyn Figgen"|"Av 741 No 783 23"|14.703|18.3
6963|"30-08-2022"|11960.704|"Flor Ouslem"|"Av 503 No 784 81"|7.628|18.76
6971|"20-08-2022"|37954.062|"Robbin Bessant"|"Av 297 No 785 59"|16.137|17.34
6621|"31-07-2022"|68925.19|"Coralyn Simonsen"|"Av 906 No 786 16"|17.583|13.27
6212|"10-08-2022"|76399.59|"Rees Tournay"|"St 786 No 018 29"|22.274|18.95
6465|"31-07-2022"|34785.992|"Dall Langelaan"|"St 789 No 355 23"|8.874|17.87
6667|"16-07-2022"|165837.42|"Wallie Littlefield"|"Av 742 No 790 46"|26.441|15.86
6081|"20-08-2022"|17741.06|"Rochette Barbier"|"St 790 No 363 18"|7.543|17.69
6638|"20-08-2022"|60389.695|"Devan Vaillant"|"Av 154 No 791 55"|25.676|17.45
6073|"10-08-2022"|45039.2|"Liz Grainger"|"St 796 No 409 75"|13.131|13.18
6123|"16-07-2022"|94249.05|"Sasha Voisey"|"St 797 No 441 18"|15.027|18.23
6568|"10-08-2022"|20302.111|"Elliot Fawdry"|"Av 657 No 797 52"|5.919|14.22
6823|"16-07-2022"|172742.88|"Abramo Kingsman"|"Av 024 No 798 27"|27.542|21.16
6523|"16-07-2022"|131128.28|"Orville Goolding"|"Av 788 No 799 83"|20.907|17.73
6228|"30-08-2022"|27631.297|"Saundra Bellis"|"St 803 No 114 68"|17.622|11.35
6733|"10-08-2022"|74845.81|"Kennie Barkshire"|"Av 302 No 803 13"|21.821|19.12
6918|"21-07-2022"|147540.7|"Amitie Aplin"|"Av 789 No 803 31"|25.092|16.42
6111|"21-07-2022"|90545.97|"Bordy Bullocke"|"St 804 No 603 30"|15.399|14.99
6990|"21-07-2022"|43359.047|"Mercie Gerasch"|"Av 016 No 804 04"|7.374|13.64
6948|"30-08-2022"|33702.594|"Fred Hackford"|"Av 733 No 805 91"|21.494|18.73
6451|"21-07-2022"|50168.074|"Michaelina Vahey"|"St 806 No 142 55"|8.532|17.67
6094|"20-08-2022"|21066.775|"Joseito MacKilroe"|"St 807 No 170 78"|8.957|17.71
6265|"21-07-2022"|138979.44|"Aloisia Deftie"|"St 807 No 645 24"|23.636|15.17
6045|"16-07-2022"|56987.21|"Frederick Keary"|"St 809 No 079 62"|9.086|18.03
6645|"20-08-2022"|68132.445|"Doll Jerrold"|"Av 113 No 809 84"|28.968|22.0
6711|"30-08-2022"|20440.447|"Janos Dudley"|"Av 324 No 809 20"|13.036|18.64
6896|"16-07-2022"|43546.355|"Ailbert Fahey"|"Av 645 No 809 30"|6.943|17.74
6203|"21-07-2022"|105945.66|"Herrick Garret"|"St 810 No 547 16"|18.018|17.85
6143|"10-08-2022"|90822.7|"Jemie Crickett"|"St 811 No 303 34"|26.479|19.86
6912|"30-08-2022"|16924.992|"Cloe Commings"|"Av 969 No 812 77"|10.794|15.74
6626|"30-08-2022"|43455.55|"Emelina Wardrop"|"Av 457 No 812 81"|27.714|17.18
6401|"21-07-2022"|155090.61|"Lianna Lexa"|"St 813 No 380 63"|26.376|19.52
6791|"10-08-2022"|81572.02|"Virginie Itscovitz"|"Av 375 No 814 59"|23.782|14.91
6906|"31-07-2022"|57800.254|"Tripp Shallcroff"|"Av 340 No 815 66"|14.745|15.84
6180|"21-07-2022"|123185.79|"Alyda Kadar"|"St 817 No 103 91"|20.95|21.49
6886|"16-07-2022"|111522.08|"Salomo Lepick"|"Av 107 No 817 88"|17.781|19.22
6768|"31-07-2022"|86553.38|"Ebony Beseke"|"Av 066 No 819 57"|22.08|17.81
6794|"21-07-2022"|174324.06|"Aurlie Steabler"|"Av 559 No 820 85"|29.647|17.78
6421|"20-08-2022"|21857.043|"Smith Marrington"|"St 820 No 127 72"|9.293|14.11
6694|"16-07-2022"|42448.76|"Nickolai Pudsey"|"Av 360 No 821 45"|6.768|17.94
6153|"10-08-2022"|34481.69|"Henrieta O'Shiels"|"St 822 No 532 15"|10.053|16.11
6055|"16-07-2022"|53362.004|"Babbette Gatherell"|"St 829 No 987 59"|8.508|15.37
6090|"16-07-2022"|186879.92|"Conn Conachie"|"St 830 No 995 35"|29.796|18.07
6174|"31-07-2022"|21795.145|"Cathlene Lindeman"|"St 831 No 077 35"|5.56|18.39
6683|"31-07-2022"|25268.256|"Arda Smorfit"|"Av 170 No 831 17"|6.446|12.92
6138|"21-07-2022"|147775.9|"Matilde Girardi"|"St 831 No 443 50"|25.132|19.23
6940|"16-07-2022"|112864.28|"Marie-ann Cathel"|"Av 947 No 831 52"|17.995|16.92
6422|"21-07-2022"|158377.53|"Rik McSwan"|"St 832 No 967 90"|26.935|18.71
6807|"21-07-2022"|149010.7|"Leroi Dinnies"|"Av 459 No 832 88"|25.342|15.33
6907|"21-07-2022"|65238.49|"Jonah Rackstraw"|"Av 324 No 832 59"|11.095|16.99
6100|"16-07-2022"|40215.938|"Saudra Westmacott"|"St 834 No 918 83"|6.412|13.15
6801|"16-07-2022"|102158.01|"Marne Drance"|"Av 490 No 836 12"|16.288|15.45
6883|"16-07-2022"|97341.13|"Alexandr Grut"|"Av 834 No 837 56"|15.52|17.54
6392|"10-08-2022"|60830.87|"Elora Theobald"|"St 840 No 343 61"|17.735|17.35
6259|"16-07-2022"|182351.55|"Binny Klamman"|"St 841 No 838 00"|29.074|18.38
6837|"21-07-2022"|126466.83|"Hesther Woolager"|"Av 892 No 841 25"|21.508|16.92
6962|"10-08-2022"|90445.41|"Corrianne Fulbrook"|"Av 498 No 843 04"|26.369|17.23
6899|"21-07-2022"|116606.08|"Delano Garlee"|"Av 041 No 844 64"|19.831|16.8
6211|"20-08-2022"|29319.908|"Merrill Kleanthous"|"St 846 No 854 97"|12.466|20.95
6338|"21-07-2022"|149475.22|"Gayle Lathleiffure"|"St 846 No 424 31"|25.421|18.61
6469|"30-08-2022"|20162.912|"Dusty Tomaschke"|"St 847 No 052 01"|12.859|19.07
6220|"21-07-2022"|159283.05|"Flossy Thewlis"|"St 848 No 809 21"|27.089|18.67
6958|"10-08-2022"|46668.445|"Bordy Fathers"|"Av 126 No 848 64"|13.606|15.91
6049|"30-08-2022"|17959.871|"Yank Ladbrooke"|"St 849 No 127 50"|11.454|16.16
6059|"16-07-2022"|117110.414|"Sibyl Bernardt"|"St 849 No 296 42"|18.672|14.97
6494|"16-07-2022"|124737.14|"Janeta Dracksford"|"St 849 No 472 61"|19.888|18.73
6769|"16-07-2022"|91589.73|"Leoine Clemenzo"|"Av 985 No 850 02"|14.603|16.55
6525|"21-07-2022"|173994.78|"Nissa Mullane"|"Av 711 No 850 85"|29.591|18.04
6234|"16-07-2022"|147366.44|"Nadean Gleader"|"St 852 No 116 66"|23.496|20.43
6549|"31-07-2022"|109073.72|"Larine Clerk"|"Av 387 No 855 99"|27.825|19.87
6405|"10-08-2022"|32351.666|"Margarete Papis"|"St 855 No 466 69"|9.432|15.8
6609|"10-08-2022"|56196.957|"Ingmar Scorah"|"Av 609 No 856 56"|16.384|18.14
6737|"10-08-2022"|101623.74|"Brodie Germain"|"Av 014 No 856 61"|29.628|19.44
6116|"21-07-2022"|103205.586|"Dilan Green"|"St 857 No 583 30"|17.552|18.49
6868|"21-07-2022"|148075.78|"Kayne Sandlin"|"Av 721 No 857 89"|25.183|17.74
6454|"16-07-2022"|154604.31|"Byran Nuttall"|"St 858 No 604 38"|24.65|18.57
6895|"20-08-2022"|50777.113|"Bryn Scad"|"Av 980 No 862 73"|21.589|16.15
6605|"20-08-2022"|19806.107|"Octavius Lambot"|"Av 900 No 863 36"|8.421|15.97
6867|"31-07-2022"|29576.324|"Vevay Mussilli"|"Av 424 No 864 77"|7.545|15.38
6013|"20-08-2022"|30248.943|"Rebeca Trevino"|"St 864 No 143 02"|12.861|14.58
