"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"avgConsumption"|"last"
17812|"21-04-2022"|66855.484|"Tatiania Bougen"|"St 467 No 008 00"|11.37|15.74|"19,341 14,731 13,153"
17451|"11-05-2022"|25145.256|"Waylen Giannazzi"|"Av 507 No 467 90"|7.331|18.53|"10,548 17,42 27,615"
17922|"16-04-2022"|50991.2|"Ginny Flay"|"Av 536 No 469 39"|8.13|24.98|"28,459 18,416 28,06"
17512|"11-05-2022"|98883.18|"Margie Strangward"|"Av 607 No 469 73"|28.829|23.5|"26,591 29,747 14,153"
17803|"21-04-2022"|168714.55|"Marinna Mathieson"|"St 470 No 839 77"|28.693|23.5|"18,57 28,753 23,172"
17399|"11-05-2022"|57870.793|"Leonora Tuohy"|"St 470 No 771 80"|16.872|22.44|"18,054 23,905 25,351"
17519|"11-05-2022"|89731.97|"Mirna Putman"|"St 471 No 156 89"|26.161|19.49|"16,625 21,497 20,347"
17769|"21-04-2022"|130588.695|"Ramon Zamorrano"|"St 472 No 722 56"|22.209|17.34|"24,675 9,931 17,415"
17865|"16-04-2022"|113754.9|"Dirk Branchflower"|"St 473 No 349 98"|18.137|18.8|"27,409 11,84 17,139"
17541|"01-05-2022"|69638.625|"Lettie Cuttles"|"Av 146 No 474 45"|17.765|12.7|"16,413 15,694 6,002"
17440|"11-05-2022"|49477.605|"Tadd Tomasi"|"St 475 No 292 15"|14.425|13.53|"10,221 7,846 22,511"
17569|"01-05-2022"|27671.209|"Arlen Peplay"|"Av 571 No 475 93"|7.059|10.14|"16,488 6,793 7,139"
17432|"11-05-2022"|91776.24|"Jean Clegg"|"St 476 No 424 44"|26.757|15.83|"20,1 18,927 8,459"
17511|"11-05-2022"|21091.008|"Wakefield Alcalde"|"St 477 No 403 56"|6.149|22.03|"23,431 21,276 21,392"
17291|"21-05-2022"|43549.445|"Maryann Pugh"|"St 479 No 808 47"|18.516|7.81|"6,481 11,257 5,681"
17742|"21-04-2022"|32569.264|"Silvan Alywen"|"St 480 No 327 49"|5.539|12.22|"13,398 18,262 5,001"
17773|"21-04-2022"|58964.54|"Claudia Paxeford"|"Av 157 No 481 47"|10.028|15.73|"24,836 16,078 6,269"
17982|"16-04-2022"|73030.94|"Willis McGloughlin"|"St 481 No 223 12"|11.644|14.74|"17,386 20,125 6,706"
17326|"21-05-2022"|70035.2|"Rebecka Emmott"|"Av 850 No 484 63"|29.777|19.18|"21,104 14,23 22,194"
17098|"31-05-2022"|17417.344|"Bailie Glentz"|"St 485 No 921 23"|11.108|22.15|"26,148 28,981 11,325"
17085|"31-05-2022"|36854.273|"Yankee Koppel"|"Av 204 No 486 61"|23.504|19.61|"25,438 6,526 26,876"
17207|"21-05-2022"|31770.682|"Margarete Cansdale"|"St 487 No 481 78"|13.508|22.57|"22,628 24,557 20,535"
17377|"11-05-2022"|35695.906|"Vonnie Elwood"|"St 487 No 681 75"|10.407|22.36|"26,35 18,566 22,164"
17348|"21-05-2022"|24253.72|"Melosa Baistow"|"St 488 No 901 27"|10.312|20.53|"18,566 27,826 15,191"
17225|"21-05-2022"|20133.035|"Aggi Castledine"|"Av 527 No 490 78"|8.56|20.43|"26,646 29,164 5,487"
17183|"21-05-2022"|70439.75|"Robbyn Girodier"|"St 490 No 440 23"|29.949|18.19|"26,999 18,137 9,424"
17163|"31-05-2022"|9897.216|"Dannie Trenaman"|"St 491 No 296 51"|6.312|21.55|"23,233 11,726 29,682"
17050|"31-05-2022"|8366.848|"Estel Juszczyk"|"St 491 No 657 44"|5.336|12.44|"11,517 14,978 10,827"
17405|"11-05-2022"|90119.555|"Johanna Ambrogioni"|"Av 114 No 492 14"|26.274|24.77|"25,706 27,161 21,432"
17662|"01-05-2022"|104859.734|"Cynthy Spyby"|"St 493 No 343 17"|26.75|11.53|"8,059 10,703 15,835"
17367|"11-05-2022"|91539.57|"Doyle Aldrich"|"Av 608 No 494 46"|26.688|21.56|"20,082 17,892 26,717"
17684|"21-04-2022"|96684.67|"Darlleen Pandey"|"St 496 No 304 71"|16.443|19.78|"13,331 20,587 25,417"
17683|"21-04-2022"|41595.05|"Gabbie Golborne"|"Av 755 No 497 95"|7.074|14.52|"18,456 17,39 7,724"
17829|"21-04-2022"|150809.98|"Giffy Southers"|"St 500 No 473 76"|25.648|20.43|"29,948 13,065 18,284"
17595|"01-05-2022"|24590.098|"Josee Stedman"|"St 501 No 256 81"|6.273|20.04|"20,68 27,456 11,993"
17588|"01-05-2022"|23880.578|"Chad Dey"|"Av 400 No 501 24"|6.092|17.05|"17,346 10,984 22,822"
17037|"31-05-2022"|19469.855|"Grazia Buterton"|"Av 966 No 503 79"|12.417|23.31|"20,97 19,541 29,417"
17023|"31-05-2022"|12296.256|"Daffy Shankland"|"St 505 No 401 60"|7.842|18.7|"14,577 29,222 12,3"
17107|"31-05-2022"|44372.832|"Lida Terney"|"Av 740 No 505 60"|28.299|12.92|"6,57 9,443 22,741"
17690|"21-04-2022"|85171.66|"Dannye Gristock"|"Av 994 No 506 42"|14.485|21.69|"11,204 29,351 24,508"
17641|"01-05-2022"|25076.176|"Jacenta Beelby"|"Av 686 No 506 77"|6.397|16.22|"14,975 6,688 26,993"
17015|"31-05-2022"|13688.64|"Reginauld Selley"|"Av 626 No 507 99"|8.73|21.91|"29,732 29,1 6,892"
17696|"21-04-2022"|120398.67|"Kandace Stuke"|"St 507 No 774 37"|20.476|15.43|"14,187 16,402 15,688"
17443|"11-05-2022"|46256.844|"Babita Labrone"|"St 508 No 745 15"|13.486|16.67|"16,648 12,102 21,26"
17784|"21-04-2022"|63709.69|"Mahmud Leverington"|"Av 678 No 510 89"|10.835|17.03|"16,683 26,361 8,043"
17327|"21-05-2022"|13199.368|"Baudoin Radmore"|"Av 566 No 510 64"|5.612|22.04|"17,167 26,567 22,376"
17876|"16-04-2022"|111039.13|"Thorny Jeanon"|"St 511 No 627 28"|17.704|18.33|"27,359 11,815 15,811"
17289|"21-05-2022"|31483.738|"Packston Deme"|"Av 653 No 512 97"|13.386|20.0|"19,27 27,673 13,043"
17439|"11-05-2022"|78828.03|"Shane Manterfield"|"St 513 No 015 15"|22.982|21.75|"29,919 13,446 21,896"
17026|"31-05-2022"|46063.137|"Jacinthe Lamy"|"Av 158 No 513 44"|29.377|17.32|"7,662 19,492 24,815"
17149|"31-05-2022"|31664.191|"Derril Hunnicutt"|"St 514 No 963 08"|20.194|20.47|"5,336 27,272 28,807"
17223|"21-05-2022"|27233.691|"Bentley Smithson"|"Av 128 No 514 34"|11.579|15.2|"22,424 7,18 15,988"
17797|"21-04-2022"|149780.98|"Bernardo Moukes"|"Av 377 No 516 00"|25.473|17.29|"5,168 21,445 25,244"
17292|"21-05-2022"|35310.426|"Sibel Bodman"|"St 517 No 314 94"|15.013|16.18|"11,115 23,182 14,235"
17611|"01-05-2022"|43700.047|"Bernarr Dresse"|"Av 963 No 519 79"|11.148|17.65|"25,677 22,068 5,206"
17513|"11-05-2022"|88620.65|"Thomas Attewill"|"Av 446 No 520 45"|25.837|17.46|"17,611 26,559 8,203"
17159|"31-05-2022"|28164.416|"Valdemar Cornelissen"|"Av 850 No 521 65"|17.962|14.01|"7,987 23,765 10,279"
17137|"31-05-2022"|28987.615|"Bartlett McKern"|"Av 373 No 522 58"|18.487|21.38|"28,903 29,828 5,419"
17954|"16-04-2022"|187563.56|"Jaclyn Steane"|"Av 078 No 523 03"|29.905|18.75|"5,834 25,658 24,745"
17454|"11-05-2022"|31796.008|"Lanae Jakuszewski"|"St 523 No 917 06"|9.27|19.01|"23,731 16,251 17,055"
17337|"21-05-2022"|41211.57|"Amalita Reaper"|"St 525 No 220 57"|17.522|22.09|"18,338 22,297 25,634"
17989|"16-04-2022"|53750.867|"Yelena Detheridge"|"Av 353 No 525 48"|8.57|6.45|"5,066 5,966 8,316"
17154|"31-05-2022"|29404.703|"Garland Gillbanks"|"Av 857 No 526 59"|18.753|14.73|"22,415 13,97 7,813"
17063|"31-05-2022"|46097.633|"Aubrie Thomassen"|"Av 276 No 528 70"|29.399|17.47|"14,176 20,063 18,162"
17057|"31-05-2022"|41497.12|"Fleming Braams"|"St 530 No 121 36"|26.465|11.27|"16,521 5,784 11,497"
17646|"01-05-2022"|34315.594|"Ladonna Bedrosian"|"Av 187 No 531 08"|8.754|14.42|"16,131 7,192 19,934"
17233|"21-05-2022"|47950.02|"Shanon Haworth"|"Av 395 No 531 17"|20.387|26.9|"28,404 25,853 26,433"
17891|"16-04-2022"|140216.39|"Lyndsay Garrat"|"St 533 No 067 82"|22.356|14.88|"16,412 11,263 16,95"
17754|"21-04-2022"|167991.31|"Ruthe MacGaughey"|"Av 582 No 533 79"|28.57|16.83|"28,177 8,045 14,281"
17434|"11-05-2022"|80841.44|"Winifred McCoughan"|"Av 803 No 534 10"|23.569|18.48|"25,718 22,559 7,172"
17815|"21-04-2022"|141108.0|"Nicol Byas"|"St 534 No 213 32"|23.998|22.06|"24,043 20,405 21,723"
17281|"21-05-2022"|54737.863|"Caye Stancer"|"Av 316 No 535 12"|23.273|22.23|"19,124 29,391 18,177"
17868|"16-04-2022"|146281.39|"Sterne Argyle"|"St 536 No 643 81"|23.323|19.47|"28,619 24,519 5,279"
17764|"21-04-2022"|45517.004|"Des Gustus"|"St 536 No 121 26"|7.741|11.73|"13,652 11,4 10,135"
17854|"16-04-2022"|69161.125|"Krystyna Vickors"|"St 538 No 134 16"|11.027|15.71|"24,48 5,075 17,563"
17428|"11-05-2022"|90599.76|"Danni McGurn"|"Av 480 No 539 72"|26.414|15.13|"22,693 12,24 10,46"
17757|"21-04-2022"|52772.91|"Catharina de Guise"|"Av 769 No 540 41"|8.975|15.88|"6,973 15,313 25,356"
17597|"01-05-2022"|65118.875|"Leela Piggott"|"Av 075 No 541 91"|16.612|11.75|"5,243 12,667 17,343"
17991|"16-04-2022"|101091.77|"Ad Swadden"|"Av 596 No 541 23"|16.118|18.65|"24,256 17,043 14,663"
17516|"11-05-2022"|31837.168|"Michel Yeowell"|"Av 844 No 541 73"|9.282|20.43|"13,765 18,667 28,863"
17709|"21-04-2022"|157983.58|"Ernesta Muccino"|"St 542 No 820 61"|26.868|16.01|"19,198 18,911 9,926"
17554|"01-05-2022"|59509.367|"Ciel Jacqueminet"|"Av 340 No 542 02"|15.181|13.38|"9,104 23,492 7,53"
17806|"21-04-2022"|94938.32|"Roseanna Seiter"|"St 545 No 023 46"|16.146|28.45|"28,387 27,333 29,624"
17650|"01-05-2022"|41034.457|"Mead Attwool"|"St 546 No 898 44"|10.468|18.5|"21,62 21,978 11,901"
17370|"11-05-2022"|99733.82|"Venita Jillis"|"St 548 No 031 19"|29.077|19.17|"14,742 24,669 18,104"
17260|"21-05-2022"|39177.098|"Marji Peirson"|"Av 617 No 550 55"|16.657|18.56|"14,395 25,963 15,332"
17670|"01-05-2022"|102170.62|"Catharine Shakeshaft"|"St 551 No 418 24"|26.064|20.98|"21,27 12,454 29,206"
17687|"21-04-2022"|127254.74|"Andreana Le Surf"|"Av 881 No 552 17"|21.642|19.59|"20,404 28,631 9,739"
17416|"11-05-2022"|90658.06|"Mickie Swatman"|"St 554 No 127 16"|26.431|18.44|"24,112 18,509 12,705"
17704|"21-04-2022"|81349.664|"Fairleigh Andreotti"|"Av 860 No 555 78"|13.835|21.61|"28,577 23,206 13,033"
17702|"21-04-2022"|55948.105|"Sheeree Abate"|"Av 175 No 557 46"|9.515|16.87|"27,266 5,237 18,097"
17911|"16-04-2022"|108361.0|"Bryn Rotchell"|"St 558 No 346 81"|17.277|13.29|"15,829 18,942 5,084"
17755|"21-04-2022"|67643.41|"Annissa Phelipeaux"|"St 558 No 118 04"|11.504|13.68|"7,734 16,377 16,937"
17799|"21-04-2022"|37696.617|"Merrily Arsnell"|"Av 523 No 559 44"|6.411|20.07|"26,392 25,321 8,511"
17438|"11-05-2022"|56882.953|"Terrell Marten"|"St 559 No 689 31"|16.584|21.43|"28,816 23,228 12,258"
17332|"21-05-2022"|30086.656|"Saraann Peterffy"|"St 567 No 492 93"|12.792|11.8|"11,928 12,705 10,758"
17822|"21-04-2022"|150186.7|"Markus Bissiker"|"Av 696 No 567 67"|25.542|24.78|"26,198 29,641 18,51"
17475|"11-05-2022"|39352.273|"Lorraine Dionis"|"St 567 No 937 29"|11.473|24.39|"17,322 28,085 27,757"
17227|"21-05-2022"|63449.633|"Moss Bewlay"|"Av 990 No 567 64"|26.977|24.59|"19,682 25,375 28,721"
17634|"01-05-2022"|70320.7|"Bili Trousdell"|"Av 132 No 568 44"|17.939|16.26|"10,323 20,465 17,991"
17155|"31-05-2022"|26714.016|"Inesita Quenby"|"Av 152 No 569 51"|17.037|22.66|"21,66 29,524 16,804"
17959|"16-04-2022"|49962.594|"Martino Raise"|"Av 235 No 569 95"|7.966|24.9|"24,94 21,625 28,122"
17166|"31-05-2022"|41754.273|"Bobby Ioan"|"Av 965 No 570 85"|26.629|26.16|"27,83 28,734 21,926"
17614|"01-05-2022"|23382.74|"Haydon Igglesden"|"Av 753 No 570 74"|5.965|18.36|"9,466 24,295 21,328"
17573|"01-05-2022"|61234.164|"Drucill Collinson"|"Av 072 No 573 23"|15.621|13.28|"6,128 7,002 26,7"
17617|"01-05-2022"|103252.54|"Worth Carrabot"|"Av 714 No 573 20"|26.34|15.47|"16,859 18,604 10,933"
17910|"16-04-2022"|61954.617|"Fina Tibald"|"St 574 No 968 03"|9.878|21.08|"27,889 22,014 13,328"
17425|"11-05-2022"|94739.75|"Elias Blagbrough"|"Av 239 No 575 92"|27.621|15.96|"28,076 13,862 5,951"
17429|"11-05-2022"|23371.951|"Leigh Haitlie"|"St 575 No 851 34"|6.814|24.23|"24,571 24,098 24,032"
17552|"01-05-2022"|87251.14|"Allard D'Aguanno"|"Av 960 No 576 94"|22.258|16.81|"21,643 21,766 7,023"
17383|"11-05-2022"|83211.555|"Myrtie Adelberg"|"St 577 No 385 42"|24.26|13.97|"16,022 15,553 10,329"
17322|"21-05-2022"|60980.043|"Stanton Greenin"|"Av 851 No 577 08"|25.927|28.41|"27,243 28,129 29,852"
17397|"11-05-2022"|56200.387|"Lisha Fishbourn"|"St 577 No 989 76"|16.385|17.15|"11,815 29,127 10,505"
17275|"21-05-2022"|50142.074|"Kerrill Gagin"|"St 578 No 164 46"|21.319|20.1|"28,323 24,596 7,383"
17193|"21-05-2022"|15546.654|"Kevin Sparham"|"St 579 No 070 64"|6.61|22.65|"19,832 24,084 24,026"
17535|"01-05-2022"|45852.12|"Byrom De Domenico"|"St 581 No 449 73"|11.697|19.17|"20,273 24,543 12,691"
17485|"11-05-2022"|49902.926|"Elfrieda Handlin"|"Av 933 No 581 20"|14.549|23.86|"29,891 29,141 12,538"
17165|"31-05-2022"|22596.447|"Berry Rouke"|"Av 293 No 582 83"|14.411|12.37|"9,241 15,809 12,063"
17097|"31-05-2022"|36308.61|"Lorens Percy"|"Av 282 No 583 17"|23.156|18.0|"14,503 18,678 20,815"
17847|"16-04-2022"|43897.59|"Tedie Phuprate"|"Av 946 No 584 46"|6.999|13.81|"20,959 8,315 12,17"
17988|"16-04-2022"|178249.67|"Jeffie Rodenhurst"|"St 586 No 232 71"|28.42|17.08|"9,091 12,662 29,498"
17407|"11-05-2022"|101771.234|"Liva Mansel"|"St 590 No 276 64"|29.671|19.29|"19,555 17,385 20,933"
17448|"11-05-2022"|99654.93|"Dori Offord"|"St 591 No 243 11"|29.054|20.79|"24,98 24,713 12,678"
17237|"21-05-2022"|66815.33|"Xaviera Euston"|"St 591 No 940 52"|28.408|17.94|"16,4 28,681 8,737"
17594|"01-05-2022"|41473.496|"Cameron Melby"|"Av 955 No 591 89"|10.58|20.34|"29,88 7,661 23,475"
17661|"01-05-2022"|73539.016|"Efren Mobberley"|"St 594 No 741 60"|18.76|15.66|"19,515 8,076 19,395"
17788|"21-04-2022"|39019.613|"Judye Larmour"|"Av 417 No 594 81"|6.636|17.04|"22,632 22,518 5,981"
17741|"21-04-2022"|133575.73|"Adelaide Bracknell"|"St 594 No 172 44"|22.717|20.43|"27,043 12,411 21,846"
17553|"01-05-2022"|56784.977|"Goddart Plampeyn"|"Av 897 No 596 37"|14.486|6.62|"5,667 5,13 9,052"
17483|"11-05-2022"|77085.59|"Jermaine Albarez"|"Av 180 No 596 29"|22.474|19.96|"6,495 26,636 26,741"
17534|"01-05-2022"|94358.08|"Nikola Turfes"|"St 597 No 649 87"|24.071|27.34|"28,926 23,223 29,88"
17033|"31-05-2022"|13774.88|"Lind Moscone"|"St 598 No 902 70"|8.785|16.18|"19,952 23,32 5,265"
17672|"01-05-2022"|68733.1|"Maggee Hollebon"|"Av 112 No 598 91"|17.534|21.76|"21,133 17,916 26,232"
17301|"21-05-2022"|62800.484|"Torry Gatlin"|"Av 009 No 598 73"|26.701|16.81|"9,802 24,649 15,981"
17273|"21-05-2022"|65702.84|"Alta Linturn"|"Av 349 No 601 86"|27.935|12.29|"14,388 5,528 16,968"
17059|"31-05-2022"|36854.273|"Adey Kehir"|"Av 946 No 604 55"|23.504|16.17|"7,025 15,594 25,895"
17187|"21-05-2022"|28080.408|"Lorant Navan"|"St 604 No 648 52"|11.939|17.93|"13,714 25,122 14,939"
17583|"01-05-2022"|109238.36|"Benjamen Beake"|"St 605 No 473 93"|27.867|15.05|"11,09 18,939 15,13"
17916|"16-04-2022"|125615.22|"Eugenius Syres"|"St 606 No 437 54"|20.028|21.65|"29,297 9,271 26,374"
17495|"11-05-2022"|31374.12|"Gerhardine Dencs"|"Av 423 No 606 07"|9.147|15.0|"8,473 10,114 26,426"
17293|"21-05-2022"|68308.84|"Korey Vaudin"|"St 606 No 147 30"|29.043|14.92|"14,458 21,34 8,953"
17679|"21-04-2022"|100894.75|"Findley Kovacs"|"Av 090 No 608 50"|17.159|8.47|"10,6 8,222 6,578"
17283|"21-05-2022"|26760.941|"Maurits Mateev"|"Av 349 No 609 60"|11.378|15.53|"7,33 18,976 20,28"
17984|"16-04-2022"|156272.66|"Sabra Gomersal"|"St 611 No 080 88"|24.916|16.3|"11,043 12,145 25,707"
17762|"21-04-2022"|76210.55|"Rori Somerville"|"St 611 No 467 57"|12.961|21.54|"6,829 28,01 29,784"
17619|"01-05-2022"|88223.3|"Nicolina Thowless"|"Av 274 No 612 04"|22.506|17.55|"19,211 20,285 13,142"
17012|"31-05-2022"|35708.062|"Aluino Blakeley"|"Av 526 No 614 22"|22.773|17.79|"27,498 20,856 5,019"
17908|"16-04-2022"|107482.92|"Augusto Lago"|"St 614 No 464 20"|17.137|18.97|"24,456 15,39 17,077"
17458|"11-05-2022"|55452.65|"Elihu Faint"|"Av 066 No 615 30"|16.167|15.54|"18,402 7,5 20,71"
17368|"11-05-2022"|84919.695|"Husain Maruszewski"|"Av 157 No 615 43"|24.758|17.41|"6,889 20,323 25,02"
17565|"01-05-2022"|23073.06|"Kelcy Sailes"|"St 616 No 797 90"|5.886|14.76|"8,394 27,709 8,178"
17184|"21-05-2022"|55706.883|"Terrence Stickney"|"Av 412 No 616 23"|23.685|26.47|"29,408 29,636 20,351"
17121|"31-05-2022"|43551.2|"Andrea Lebel"|"St 616 No 390 52"|27.775|13.98|"16,538 15,291 10,123"
17555|"01-05-2022"|69897.34|"Jenni Revening"|"St 618 No 655 68"|17.831|19.25|"23,14 21,513 13,083"
17271|"21-05-2022"|56396.016|"Felice Bodman"|"St 618 No 450 07"|23.978|14.16|"9,072 6,597 26,816"
17363|"11-05-2022"|58347.56|"Francois Durgan"|"St 618 No 045 02"|17.011|19.37|"23,369 11,509 23,227"
17365|"11-05-2022"|82751.94|"Pate Cayzer"|"Av 594 No 620 22"|24.126|19.54|"17,193 13,077 28,346"
17921|"16-04-2022"|120146.05|"Mahmud Moncreiff"|"St 620 No 493 71"|19.156|17.9|"17,011 14,229 22,464"
17605|"01-05-2022"|103746.45|"Locke Abley"|"Av 010 No 623 95"|26.466|17.28|"5,859 25,271 20,696"
17339|"21-05-2022"|29442.21|"Sean Sibbert"|"St 623 No 275 27"|12.518|12.45|"17,825 12,318 7,207"
17325|"21-05-2022"|13229.943|"Rosmunda Pesterfield"|"Av 380 No 623 94"|5.625|16.27|"27,249 15,601 5,967"
17647|"01-05-2022"|76286.92|"Selle Lainton"|"St 625 No 497 14"|19.461|14.23|"6,48 23,977 12,224"
17765|"21-04-2022"|121921.59|"Clo Skellington"|"St 626 No 768 48"|20.735|23.89|"23,348 29,667 18,645"
17139|"31-05-2022"|41478.305|"Kaja Katt"|"St 626 No 330 76"|26.453|23.42|"27,192 19,654 23,426"
17039|"31-05-2022"|38980.48|"Flo Sandwich"|"Av 546 No 627 16"|24.86|25.8|"25,671 22,477 29,242"
17746|"21-04-2022"|39601.734|"Germain Olenichev"|"St 627 No 717 55"|6.735|21.34|"24,687 13,44 25,884"
17835|"21-04-2022"|175670.58|"Steven Byrd"|"St 627 No 810 56"|29.876|24.52|"21,344 27,912 24,311"
17284|"21-05-2022"|67123.445|"Elias Moukes"|"St 627 No 982 88"|28.539|20.0|"26,416 8,013 25,566"
17336|"21-05-2022"|36244.164|"Lib Drivers"|"St 631 No 700 37"|15.41|23.5|"26,256 23,671 20,567"
17256|"21-05-2022"|43144.906|"Ramonda Mitkcov"|"Av 023 No 632 77"|18.344|11.62|"12,895 9,582 12,378"
17461|"11-05-2022"|61221.89|"Demetra Bonafant"|"St 635 No 035 37"|17.849|21.18|"26,151 20,123 17,268"
17058|"31-05-2022"|22640.352|"Neils Price"|"Av 374 No 636 76"|14.439|9.62|"13,396 5,129 10,348"
17111|"31-05-2022"|23636.031|"Lee Kitchenside"|"Av 896 No 637 51"|15.074|13.77|"7,566 6,192 27,553"
17323|"21-05-2022"|22539.121|"Caritta Sevier"|"Av 625 No 638 28"|9.583|24.9|"28,956 28,626 17,127"
17122|"31-05-2022"|40023.2|"Beverly Mazzia"|"St 638 No 360 37"|25.525|18.1|"15,894 21,518 16,874"
17078|"31-05-2022"|28785.344|"Karil Delph"|"St 641 No 322 36"|18.358|19.74|"21,371 28,235 9,604"
17420|"11-05-2022"|91062.805|"Kearney MacAnespie"|"St 643 No 003 43"|26.549|22.14|"25,278 17,9 23,227"
17660|"01-05-2022"|81708.27|"Carmelle Meininking"|"Av 810 No 643 73"|20.844|12.46|"10,587 8,592 18,186"
17572|"01-05-2022"|53801.863|"Gertie Chasen"|"St 645 No 055 40"|13.725|16.41|"12,122 8,231 28,868"
17996|"16-04-2022"|121086.84|"Stormi Winterton"|"Av 177 No 645 75"|19.306|10.63|"6,476 13,544 11,865"
17890|"16-04-2022"|116752.91|"Ame Spir"|"St 647 No 272 41"|18.615|9.39|"7,703 6,261 14,209"
17181|"21-05-2022"|45783.836|"Curry Scedall"|"Av 658 No 647 02"|19.466|14.95|"20,584 18,005 6,257"
17726|"21-04-2022"|34480.26|"Roxy Hasney"|"Av 855 No 647 18"|5.864|22.91|"18,219 23,749 26,752"
17652|"01-05-2022"|70834.22|"Vittorio Erdis"|"Av 663 No 648 52"|18.07|24.11|"21,044 24,291 26,984"
17286|"21-05-2022"|41409.137|"Laurent Brach"|"Av 570 No 648 75"|17.606|24.58|"21,461 28,508 23,773"
17863|"16-04-2022"|77659.66|"Kylie Divis"|"Av 036 No 649 85"|12.382|15.14|"11,2 7,998 26,212"
17436|"11-05-2022"|71532.445|"Nev Denmead"|"Av 579 No 649 91"|20.855|18.13|"23,117 17,36 13,898"
17958|"16-04-2022"|133129.05|"Rebe Crone"|"St 650 No 773 74"|21.226|20.09|"15,439 25,696 19,128"
17143|"31-05-2022"|30191.84|"Reagan Pridgeon"|"St 650 No 520 06"|19.255|15.58|"27,746 13,985 5,005"
17362|"11-05-2022"|39904.504|"Jessamine Ewbanche"|"Av 842 No 652 43"|11.634|20.11|"9,438 21,291 29,589"
17579|"01-05-2022"|28619.848|"Michele Fooks"|"Av 031 No 653 19"|7.301|15.45|"7,22 15,378 23,75"
17556|"01-05-2022"|55314.98|"Mark Beardsley"|"Av 380 No 654 03"|14.111|16.5|"9,15 19,901 20,448"
17805|"21-04-2022"|162111.33|"Monroe Falloon"|"Av 455 No 655 22"|27.57|15.95|"10,769 18,738 18,343"
17140|"31-05-2022"|18129.217|"Lindsay Trevithick"|"St 656 No 763 43"|11.562|24.36|"29,34 26,152 17,583"
17329|"21-05-2022"|14824.593|"Easter Pude"|"St 657 No 927 47"|6.303|13.68|"20,418 14,873 5,74"
17776|"21-04-2022"|56059.824|"Corny Dixsee"|"Av 961 No 657 73"|9.534|13.58|"7,796 17,03 15,91"
17734|"21-04-2022"|114842.086|"Sibby Monteith"|"St 658 No 473 53"|19.531|6.12|"6,828 5,924 5,622"
17503|"11-05-2022"|74053.484|"Dolorita McSperron"|"Av 433 No 658 84"|21.59|16.61|"29,771 13,586 6,475"
17477|"11-05-2022"|46075.055|"Kimmie Laffranconi"|"St 659 No 049 88"|13.433|15.0|"25,162 9,745 10,101"
17843|"16-04-2022"|157037.83|"Miranda Stobie"|"Av 375 No 659 16"|25.038|15.3|"12,041 11,855 21,99"
17993|"16-04-2022"|95791.95|"Field Dwyer"|"St 659 No 459 62"|15.273|15.02|"26,065 8,08 10,9"
17720|"21-04-2022"|67472.88|"Jordain Konmann"|"Av 665 No 662 74"|11.475|13.37|"14,301 15,722 10,081"
17997|"16-04-2022"|50501.984|"Garth Mees"|"St 662 No 285 15"|8.052|17.59|"29,852 10,628 12,299"
17025|"31-05-2022"|19502.783|"Caterina Macvain"|"Av 188 No 662 42"|12.438|17.31|"28,796 6,727 16,407"
17490|"11-05-2022"|59448.586|"Tremayne Setford"|"St 664 No 225 05"|17.332|17.42|"14,528 29,223 8,522"
17850|"16-04-2022"|137017.67|"Conrad Staves"|"Av 568 No 665 33"|21.846|10.9|"19,104 5,972 7,613"
17549|"01-05-2022"|44919.164|"Merry Sones"|"St 667 No 139 12"|11.459|18.34|"5,625 24,154 25,255"
17394|"11-05-2022"|20065.441|"Beryl Wetton"|"Av 869 No 667 29"|5.85|15.82|"8,412 10,965 28,076"
17049|"31-05-2022"|33878.207|"Melba Curee"|"Av 815 No 668 96"|21.606|10.77|"11,958 6,244 14,101"
17296|"21-05-2022"|40969.312|"Livy Timmes"|"St 669 No 660 73"|17.419|14.19|"6,105 8,156 28,297"
17654|"01-05-2022"|72825.58|"Kinna Learmonth"|"St 670 No 829 48"|18.578|9.76|"11,163 7,009 11,098"
17975|"16-04-2022"|126236.14|"Jeddy Checklin"|"St 670 No 427 47"|20.127|13.94|"18,506 9,949 13,367"
17022|"31-05-2022"|41003.2|"Janaya Isaacson"|"St 670 No 272 47"|26.15|16.6|"10,93 20,419 18,449"
17194|"21-05-2022"|57724.89|"Elliott Mallen"|"Av 021 No 671 15"|24.543|20.11|"18,542 19,476 22,301"
17545|"01-05-2022"|97215.75|"Hilda Wane"|"St 671 No 378 81"|24.8|21.38|"8,285 27,754 28,103"
17226|"21-05-2022"|57953.035|"Perla Timmis"|"Av 051 No 672 81"|24.64|11.26|"6,695 9,215 17,875"
17786|"21-04-2022"|72794.27|"Phillipe Leyre"|"St 674 No 432 54"|12.38|13.02|"8,603 21,356 9,096"
17893|"16-04-2022"|127684.97|"Laraine McQuilliam"|"St 675 No 584 58"|20.358|11.8|"22,254 6,78 6,377"
17759|"21-04-2022"|73576.31|"Malena Armstead"|"St 677 No 530 08"|12.513|19.62|"24,61 28,413 5,828"
17338|"21-05-2022"|67791.41|"Karrie Leatt"|"Av 868 No 677 70"|28.823|15.76|"14,657 26,272 6,352"
17675|"01-05-2022"|102625.336|"Chiquia Acaster"|"St 678 No 537 14"|26.18|26.11|"20,192 28,402 29,736"
17316|"21-05-2022"|58376.39|"Glenine Roney"|"Av 337 No 678 45"|24.82|15.61|"26,088 6,057 14,687"
