"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"last"
23682|"21-10-2022"|36685.258|"Guillermo Brunker"|"St 447 No 005 22"|6.239|"20,056 10,608 6,239 9,959 8,964"
23990|"16-10-2022"|75890.96|"Ninetta Chattock"|"St 447 No 898 79"|12.1|"12,351 5,912 12,1 13,293 13,515"
23222|"20-11-2022"|68962.695|"Olivero Whistlecraft"|"St 448 No 360 07"|29.321|"6,627 13,183 29,321 14,206 19,588"
23428|"10-11-2022"|41406.84|"Odetta Wisham"|"Av 207 No 448 84"|12.072|"9,007 26,812 12,072 12,173 7,058"
23729|"21-10-2022"|152056.55|"Ashley Alflat"|"St 449 No 104 01"|25.86|"16,571 18,436 25,86 25,98 22,426"
23450|"10-11-2022"|19756.742|"Olenolin Clac"|"Av 489 No 450 33"|5.76|"6,652 28,502 5,76 29,126 23,222"
23953|"16-10-2022"|84671.73|"Sondra Paik"|"Av 270 No 451 69"|13.5|"28,837 19,099 13,5 23,893 22,324"
23152|"30-11-2022"|16603.553|"Heddi Skewes"|"Av 804 No 451 37"|10.589|"14,035 11,826 10,589 22,505 7,325"
23766|"21-10-2022"|122315.555|"Delaney Chittenden"|"Av 220 No 452 00"|20.802|"29,887 29,683 20,802 17,834 14,926"
23078|"30-11-2022"|20125.28|"Binny Vivian"|"St 453 No 914 95"|12.835|"24,727 21,887 12,835 6,035 24,32"
23891|"16-10-2022"|57369.8|"Neddie Enders"|"St 453 No 937 40"|9.147|"25,612 29,03 9,147 22,095 27,26"
23015|"30-11-2022"|10455.424|"Lane Follan"|"St 454 No 373 95"|6.668|"25,253 19,206 6,668 20,477 27,566"
23104|"30-11-2022"|31251.809|"Eric Roddell"|"Av 132 No 455 51"|19.931|"12,339 15,739 19,931 17,156 26,722"
23572|"31-10-2022"|31018.88|"Verna Giannotti"|"Av 822 No 455 64"|7.913|"19,181 28,061 7,913 9,742 20,688"
23787|"21-10-2022"|156819.33|"Petronella Probat"|"Av 714 No 456 08"|26.67|"18,251 8,658 26,67 14,742 27,075"
23973|"16-10-2022"|102465.336|"Bevvy Sumpton"|"St 456 No 289 81"|16.337|"27,938 11,624 16,337 25,698 27,227"
23835|"21-10-2022"|77674.664|"Gamaliel Verring"|"St 457 No 457 50"|13.21|"7,989 10,699 13,21 26,463 22,056"
23646|"31-10-2022"|115918.02|"Brodie Laye"|"St 458 No 918 06"|29.571|"19,668 23,281 29,571 24,658 14,991"
23851|"16-10-2022"|75502.09|"Ximenez Moulder"|"St 459 No 345 82"|12.038|"23,006 11,166 12,038 17,759 26,819"
23343|"20-11-2022"|52635.184|"Dorotea McAw"|"Av 988 No 460 93"|22.379|"19,513 14,799 22,379 15,106 24,789"
23747|"21-10-2022"|114742.125|"Gillan Avo"|"St 460 No 185 61"|19.514|"20,869 22,799 19,514 20,686 28,978"
23459|"10-11-2022"|34944.74|"Bron Coal"|"St 461 No 683 32"|10.188|"29,075 22,025 10,188 26,081 21,795"
23460|"10-11-2022"|18271.557|"Ali Cooch"|"St 462 No 828 53"|5.327|"25,317 21,666 5,327 8,893 24,231"
23603|"31-10-2022"|96706.16|"Kelci Spensly"|"Av 834 No 463 57"|24.67|"13,067 18,197 24,67 29,337 13,168"
23575|"31-10-2022"|81959.15|"Marrissa Slocombe"|"St 464 No 066 42"|20.908|"11,324 26,611 20,908 7,444 26,731"
23329|"20-11-2022"|61878.504|"Yvonne Cambden"|"St 466 No 935 36"|26.309|"19,535 5,681 26,309 8,503 5,579"
23700|"21-10-2022"|77339.51|"Tatiania Bougen"|"St 467 No 008 00"|13.153|"19,341 14,731 13,153 22,193 21,302"
23398|"10-11-2022"|94719.17|"Waylen Giannazzi"|"Av 507 No 467 90"|27.615|"10,548 17,42 27,615 21,639 19,404"
23871|"16-10-2022"|175991.77|"Ginny Flay"|"Av 536 No 469 39"|28.06|"28,459 18,416 28,06 7,287 24,226"
23414|"10-11-2022"|48544.65|"Margie Strangward"|"Av 607 No 469 73"|14.153|"26,591 29,747 14,153 14,388 29,276"
23704|"21-10-2022"|136251.12|"Marinna Mathieson"|"St 470 No 839 77"|23.172|"18,57 28,753 23,172 17,851 22,451"
23517|"10-11-2022"|86953.68|"Leonora Tuohy"|"St 470 No 771 80"|25.351|"18,054 23,905 25,351 8,853 20,055"
23461|"10-11-2022"|69790.01|"Mirna Putman"|"St 471 No 156 89"|20.347|"16,625 21,497 20,347 26,044 26,423"
23741|"21-10-2022"|102400.02|"Ramon Zamorrano"|"St 472 No 722 56"|17.415|"24,675 9,931 17,415 13,584 24,094"
23976|"16-10-2022"|107495.47|"Dirk Branchflower"|"St 473 No 349 98"|17.139|"27,409 11,84 17,139 22,375 25,665"
23525|"31-10-2022"|23527.78|"Lettie Cuttles"|"Av 146 No 474 45"|6.002|"16,413 15,694 6,002 5,815 25,281"
23412|"10-11-2022"|77212.51|"Tadd Tomasi"|"St 475 No 292 15"|22.511|"10,221 7,846 22,511 21,958 15,494"
23530|"31-10-2022"|27984.809|"Arlen Peplay"|"Av 571 No 475 93"|7.139|"16,488 6,793 7,139 27,335 20,476"
23493|"10-11-2022"|29014.285|"Jean Clegg"|"St 476 No 424 44"|8.459|"20,1 18,927 8,459 14,968 13,454"
23504|"10-11-2022"|73374.34|"Wakefield Alcalde"|"St 477 No 403 56"|21.392|"23,431 21,276 21,392 5,127 29,106"
23233|"20-11-2022"|13361.655|"Maryann Pugh"|"St 479 No 808 47"|5.681|"6,481 11,257 5,681 29,211 10,352"
23685|"21-10-2022"|29405.83|"Silvan Alywen"|"St 480 No 327 49"|5.001|"13,398 18,262 5,001 18,229 17,455"
23782|"21-10-2022"|36861.656|"Claudia Paxeford"|"Av 157 No 481 47"|6.269|"24,836 16,078 6,269 17,853 9,104"
23860|"16-10-2022"|42059.9|"Willis McGloughlin"|"St 481 No 223 12"|6.706|"17,386 20,125 6,706 14,508 19,885"
23245|"20-11-2022"|52200.066|"Rebecka Emmott"|"Av 850 No 484 63"|22.194|"21,104 14,23 22,194 20,659 5,536"
23103|"30-11-2022"|17757.6|"Bailie Glentz"|"St 485 No 921 23"|11.325|"26,148 28,981 11,325 6,231 26,175"
23039|"30-11-2022"|42141.566|"Yankee Koppel"|"Av 204 No 486 61"|26.876|"25,438 6,526 26,876 14,352 23,408"
23226|"20-11-2022"|48298.113|"Margarete Cansdale"|"St 487 No 481 78"|20.535|"22,628 24,557 20,535 9,56 19,244"
23435|"10-11-2022"|76022.3|"Vonnie Elwood"|"St 487 No 681 75"|22.164|"26,35 18,566 22,164 17,301 13,712"
23191|"20-11-2022"|35729.082|"Melosa Baistow"|"St 488 No 901 27"|15.191|"18,566 27,826 15,191 22,745 9,407"
23219|"20-11-2022"|12905.369|"Aggi Castledine"|"Av 527 No 490 78"|5.487|"26,646 29,164 5,487 14,114 10,715"
23278|"20-11-2022"|22165.154|"Robbyn Girodier"|"St 490 No 440 23"|9.424|"26,999 18,137 9,424 24,916 13,78"
23105|"30-11-2022"|46541.375|"Dannie Trenaman"|"St 491 No 296 51"|29.682|"23,233 11,726 29,682 12,755 16,218"
23107|"30-11-2022"|16976.736|"Estel Juszczyk"|"St 491 No 657 44"|10.827|"11,517 14,978 10,827 17,719 19,512"
23436|"10-11-2022"|73511.55|"Johanna Ambrogioni"|"Av 114 No 492 14"|21.432|"25,706 27,161 21,432 29,824 7,781"
23650|"31-10-2022"|62073.043|"Cynthy Spyby"|"St 493 No 343 17"|15.835|"8,059 10,703 15,835 6,619 5,718"
23455|"10-11-2022"|91639.04|"Doyle Aldrich"|"Av 608 No 494 46"|26.717|"20,082 17,892 26,717 24,922 17,26"
23735|"21-10-2022"|149451.7|"Darlleen Pandey"|"St 496 No 304 71"|25.417|"13,331 20,587 25,417 23,914 27,32"
23749|"21-10-2022"|45417.043|"Gabbie Golborne"|"Av 755 No 497 95"|7.724|"18,456 17,39 7,724 7,892 24,35"
23710|"21-10-2022"|107509.734|"Giffy Southers"|"St 500 No 473 76"|18.284|"29,948 13,065 18,284 29,295 5,163"
23620|"31-10-2022"|47012.44|"Josee Stedman"|"St 501 No 256 81"|11.993|"20,68 27,456 11,993 27,175 5,18"
23565|"31-10-2022"|89462.016|"Chad Dey"|"Av 400 No 501 24"|22.822|"17,346 10,984 22,822 10,021 9,568"
23035|"30-11-2022"|46125.855|"Grazia Buterton"|"Av 966 No 503 79"|29.417|"20,97 19,541 29,417 9,641 10,96"
23074|"30-11-2022"|19286.4|"Daffy Shankland"|"St 505 No 401 60"|12.3|"14,577 29,222 12,3 20,85 15,032"
23008|"30-11-2022"|35657.887|"Lida Terney"|"Av 740 No 505 60"|22.741|"6,57 9,443 22,741 16,81 10,677"
23736|"21-10-2022"|144106.8|"Dannye Gristock"|"Av 994 No 506 42"|24.508|"11,204 29,351 24,508 29,267 8,767"
23564|"31-10-2022"|105812.29|"Jacenta Beelby"|"Av 686 No 506 77"|26.993|"14,975 6,688 26,993 21,193 7,14"
23108|"30-11-2022"|10806.656|"Reginauld Selley"|"Av 626 No 507 99"|6.892|"29,732 29,1 6,892 19,073 9,487"
23696|"21-10-2022"|92245.28|"Kandace Stuke"|"St 507 No 774 37"|15.688|"14,187 16,402 15,688 29,249 27,16"
23479|"10-11-2022"|72921.586|"Babita Labrone"|"St 508 No 745 15"|21.26|"16,648 12,102 21,26 12,937 29,757"
23752|"21-10-2022"|47292.758|"Mahmud Leverington"|"Av 678 No 510 89"|8.043|"16,683 26,361 8,043 29,268 19,18"
23200|"20-11-2022"|52628.13|"Baudoin Radmore"|"Av 566 No 510 64"|22.376|"17,167 26,567 22,376 19,662 14,258"
23933|"16-10-2022"|99166.27|"Thorny Jeanon"|"St 511 No 627 28"|15.811|"27,359 11,815 15,811 26,348 27,351"
23199|"20-11-2022"|30677.006|"Packston Deme"|"Av 653 No 512 97"|13.043|"19,27 27,673 13,043 13,069 12,908"
23465|"10-11-2022"|75103.06|"Shane Manterfield"|"St 513 No 015 15"|21.896|"29,919 13,446 21,896 7,517 9,679"
23026|"30-11-2022"|38909.92|"Jacinthe Lamy"|"Av 158 No 513 44"|24.815|"7,662 19,492 24,815 10,813 6,464"
23129|"30-11-2022"|45169.375|"Derril Hunnicutt"|"St 514 No 963 08"|28.807|"5,336 27,272 28,807 23,533 23,172"
23259|"20-11-2022"|37603.617|"Bentley Smithson"|"Av 128 No 514 34"|15.988|"22,424 7,18 15,988 22,961 10,259"
23815|"21-10-2022"|148434.47|"Bernardo Moukes"|"Av 377 No 516 00"|25.244|"5,168 21,445 25,244 10,795 14,852"
23271|"20-11-2022"|33480.58|"Sibel Bodman"|"St 517 No 314 94"|14.235|"11,115 23,182 14,235 26,193 19,296"
23578|"31-10-2022"|20407.469|"Bernarr Dresse"|"Av 963 No 519 79"|5.206|"25,677 22,068 5,206 16,444 6,349"
23453|"10-11-2022"|28136.207|"Thomas Attewill"|"Av 446 No 520 45"|8.203|"17,611 26,559 8,203 24,611 8,914"
23131|"30-11-2022"|16117.472|"Valdemar Cornelissen"|"Av 850 No 521 65"|10.279|"7,987 23,765 10,279 21,899 21,37"
23113|"30-11-2022"|8496.992|"Bartlett McKern"|"Av 373 No 522 58"|5.419|"28,903 29,828 5,419 7,179 15,816"
23866|"16-10-2022"|155200.14|"Jaclyn Steane"|"Av 078 No 523 03"|24.745|"5,834 25,658 24,745 11,906 15,479"
23462|"10-11-2022"|58498.48|"Lanae Jakuszewski"|"St 523 No 917 06"|17.055|"23,731 16,251 17,055 29,211 29,948"
23212|"20-11-2022"|60290.91|"Amalita Reaper"|"St 525 No 220 57"|25.634|"18,338 22,297 25,634 5,593 7,073"
23923|"16-10-2022"|52157.785|"Yelena Detheridge"|"Av 353 No 525 48"|8.316|"5,066 5,966 8,316 9,146 6,694"
23067|"30-11-2022"|12250.784|"Garland Gillbanks"|"Av 857 No 526 59"|7.813|"22,415 13,97 7,813 23,747 16,831"
23158|"30-11-2022"|28478.016|"Aubrie Thomassen"|"Av 276 No 528 70"|18.162|"14,176 20,063 18,162 19,59 21,322"
23134|"30-11-2022"|18027.297|"Fleming Braams"|"St 530 No 121 36"|11.497|"16,521 5,784 11,497 24,842 20,133"
23651|"31-10-2022"|78141.08|"Ladonna Bedrosian"|"Av 187 No 531 08"|19.934|"16,131 7,192 19,934 15,732 27,126"
23260|"20-11-2022"|62170.152|"Shanon Haworth"|"Av 395 No 531 17"|26.433|"28,404 25,853 26,433 18,733 18,743"
23863|"16-10-2022"|106310.06|"Lyndsay Garrat"|"St 533 No 067 82"|16.95|"16,412 11,263 16,95 6,279 8,822"
23831|"21-10-2022"|83972.14|"Ruthe MacGaughey"|"Av 582 No 533 79"|14.281|"28,177 8,045 14,281 5,586 18,384"
23468|"10-11-2022"|24599.889|"Winifred McCoughan"|"Av 803 No 534 10"|7.172|"25,718 22,559 7,172 8,647 19,988"
23770|"21-10-2022"|127731.02|"Nicol Byas"|"St 534 No 213 32"|21.723|"24,043 20,405 21,723 15,33 20,166"
23188|"20-11-2022"|42752.12|"Caye Stancer"|"Av 316 No 535 12"|18.177|"19,124 29,391 18,177 11,558 28,944"
23952|"16-10-2022"|33109.78|"Sterne Argyle"|"St 536 No 643 81"|5.279|"28,619 24,519 5,279 22,051 19,809"
23775|"21-10-2022"|59593.7|"Des Gustus"|"St 536 No 121 26"|10.135|"13,652 11,4 10,135 18,718 9,585"
23977|"16-10-2022"|110154.78|"Krystyna Vickors"|"St 538 No 134 16"|17.563|"24,48 5,075 17,563 18,195 29,24"
23423|"10-11-2022"|35877.695|"Danni McGurn"|"Av 480 No 539 72"|10.46|"22,693 12,24 10,46 22,469 26,44"
23687|"21-10-2022"|149093.03|"Catharina de Guise"|"Av 769 No 540 41"|25.356|"6,973 15,313 25,356 19,722 8,885"
23660|"31-10-2022"|67984.38|"Leela Piggott"|"Av 075 No 541 91"|17.343|"5,243 12,667 17,343 27,519 7,772"
23855|"16-10-2022"|91966.04|"Ad Swadden"|"Av 596 No 541 23"|14.663|"24,256 17,043 14,663 11,433 17,734"
23445|"10-11-2022"|98999.805|"Michel Yeowell"|"Av 844 No 541 73"|28.863|"13,765 18,667 28,863 10,868 19,718"
23774|"21-10-2022"|58364.78|"Ernesta Muccino"|"St 542 No 820 61"|9.926|"19,198 18,911 9,926 26,585 21,154"
23544|"31-10-2022"|29517.525|"Ciel Jacqueminet"|"Av 340 No 542 02"|7.53|"9,104 23,492 7,53 23,507 7,161"
23833|"21-10-2022"|174188.83|"Roseanna Seiter"|"St 545 No 023 46"|29.624|"28,387 27,333 29,624 25,224 14,897"
23585|"31-10-2022"|46651.8|"Mead Attwool"|"St 546 No 898 44"|11.901|"21,62 21,978 11,901 5,339 22,719"
23359|"10-11-2022"|62096.54|"Venita Jillis"|"St 548 No 031 19"|18.104|"14,742 24,669 18,104 6,278 5,49"
23292|"20-11-2022"|36060.71|"Marji Peirson"|"Av 617 No 550 55"|15.332|"14,395 25,963 15,332 6,919 29,707"
23671|"31-10-2022"|114487.23|"Catharine Shakeshaft"|"St 551 No 418 24"|29.206|"21,27 12,454 29,206 28,407 20,842"
23789|"21-10-2022"|57265.223|"Andreana Le Surf"|"Av 881 No 552 17"|9.739|"20,404 28,631 9,739 19,645 27,928"
23463|"10-11-2022"|43578.023|"Mickie Swatman"|"St 554 No 127 16"|12.705|"24,112 18,509 12,705 7,37 26,479"
23765|"21-10-2022"|76633.91|"Fairleigh Andreotti"|"Av 860 No 555 78"|13.033|"28,577 23,206 13,033 7,387 7,643"
23683|"21-10-2022"|106410.18|"Sheeree Abate"|"Av 175 No 557 46"|18.097|"27,266 5,237 18,097 27,825 23,519"
23916|"16-10-2022"|31886.746|"Bryn Rotchell"|"St 558 No 346 81"|5.084|"15,829 18,942 5,084 26,408 29,221"
23799|"21-10-2022"|99589.39|"Annissa Phelipeaux"|"St 558 No 118 04"|16.937|"7,734 16,377 16,937 23,702 28,044"
23838|"21-10-2022"|50044.594|"Merrily Arsnell"|"Av 523 No 559 44"|8.511|"26,392 25,321 8,511 23,371 19,942"
23505|"10-11-2022"|42044.816|"Terrell Marten"|"St 559 No 689 31"|12.258|"28,816 23,228 12,258 16,258 20,341"
23185|"20-11-2022"|25302.709|"Saraann Peterffy"|"St 567 No 492 93"|10.758|"11,928 12,705 10,758 22,916 16,533"
23768|"21-10-2022"|108838.62|"Markus Bissiker"|"Av 696 No 567 67"|18.51|"26,198 29,641 18,51 17,066 14,605"
23507|"10-11-2022"|95206.234|"Lorraine Dionis"|"St 567 No 937 29"|27.757|"17,322 28,085 27,757 16,942 18,036"
23186|"20-11-2022"|67551.51|"Moss Bewlay"|"Av 990 No 567 64"|28.721|"19,682 25,375 28,721 7,621 9,369"
23598|"31-10-2022"|70524.54|"Bili Trousdell"|"Av 132 No 568 44"|17.991|"10,323 20,465 17,991 25,661 8,982"
23010|"30-11-2022"|26348.672|"Inesita Quenby"|"Av 152 No 569 51"|16.804|"21,66 29,524 16,804 5,611 6,184"
23868|"16-10-2022"|176380.62|"Martino Raise"|"Av 235 No 569 95"|28.122|"24,94 21,625 28,122 15,843 24,372"
23132|"30-11-2022"|34379.97|"Bobby Ioan"|"Av 965 No 570 85"|21.926|"27,83 28,734 21,926 12,824 22,216"
23561|"31-10-2022"|83605.55|"Haydon Igglesden"|"Av 753 No 570 74"|21.328|"9,466 24,295 21,328 17,23 14,276"
23552|"31-10-2022"|104663.734|"Drucill Collinson"|"Av 072 No 573 23"|26.7|"6,128 7,002 26,7 14,849 22,158"
23631|"31-10-2022"|42857.25|"Worth Carrabot"|"Av 714 No 573 20"|10.933|"16,859 18,604 10,933 27,511 6,029"
23972|"16-10-2022"|83592.95|"Fina Tibald"|"St 574 No 968 03"|13.328|"27,889 22,014 13,328 20,679 10,461"
23518|"10-11-2022"|20411.871|"Elias Blagbrough"|"Av 239 No 575 92"|5.951|"28,076 13,862 5,951 14,584 28,866"
23399|"10-11-2022"|82429.52|"Leigh Haitlie"|"St 575 No 851 34"|24.032|"24,571 24,098 24,032 8,411 18,612"
23622|"31-10-2022"|27530.09|"Allard D'Aguanno"|"Av 960 No 576 94"|7.023|"21,643 21,766 7,023 20,349 18,471"
23491|"10-11-2022"|35428.367|"Myrtie Adelberg"|"St 577 No 385 42"|10.329|"16,022 15,553 10,329 6,729 25,257"
23354|"20-11-2022"|70211.61|"Stanton Greenin"|"Av 851 No 577 08"|29.852|"27,243 28,129 29,852 17,233 11,7"
23466|"10-11-2022"|36032.047|"Lisha Fishbourn"|"St 577 No 989 76"|10.505|"11,815 29,127 10,505 21,398 11,229"
23350|"20-11-2022"|17364.742|"Kerrill Gagin"|"St 578 No 164 46"|7.383|"28,323 24,596 7,383 28,074 16,874"
23197|"20-11-2022"|56508.91|"Kevin Sparham"|"St 579 No 070 64"|24.026|"19,832 24,084 24,026 16,397 21,895"
23521|"31-10-2022"|49748.594|"Byrom De Domenico"|"St 581 No 449 73"|12.691|"20,273 24,543 12,691 10,789 8,552"
23432|"10-11-2022"|43005.215|"Elfrieda Handlin"|"Av 933 No 581 20"|12.538|"29,891 29,141 12,538 7,42 25,474"
23045|"30-11-2022"|18914.783|"Berry Rouke"|"Av 293 No 582 83"|12.063|"9,241 15,809 12,063 15,505 10,764"
23004|"30-11-2022"|32637.92|"Lorens Percy"|"Av 282 No 583 17"|20.815|"14,503 18,678 20,815 24,583 7,372"
23958|"16-10-2022"|76330.0|"Tedie Phuprate"|"Av 946 No 584 46"|12.17|"20,959 8,315 12,17 16,245 22,276"
23954|"16-10-2022"|185010.86|"Jeffie Rodenhurst"|"St 586 No 232 71"|29.498|"9,091 12,662 29,498 7,875 5,448"
23397|"10-11-2022"|71799.984|"Liva Mansel"|"St 590 No 276 64"|20.933|"19,555 17,385 20,933 22,01 23,1"
23410|"10-11-2022"|43485.414|"Dori Offord"|"St 591 No 243 11"|12.678|"24,98 24,713 12,678 8,258 15,13"
23250|"20-11-2022"|20549.336|"Xaviera Euston"|"St 591 No 940 52"|8.737|"16,4 28,681 8,737 19,767 15,097"
23655|"31-10-2022"|92021.766|"Cameron Melby"|"Av 955 No 591 89"|23.475|"29,88 7,661 23,475 12,465 28,865"
23614|"31-10-2022"|76028.2|"Efren Mobberley"|"St 594 No 741 60"|19.395|"19,515 8,076 19,395 24,235 16,256"
23679|"21-10-2022"|35168.22|"Judye Larmour"|"Av 417 No 594 81"|5.981|"22,632 22,518 5,981 8,814 13,072"
23840|"21-10-2022"|128454.26|"Adelaide Bracknell"|"St 594 No 172 44"|21.846|"27,043 12,411 21,846 9,454 27"
23579|"31-10-2022"|35483.75|"Goddart Plampeyn"|"Av 897 No 596 37"|9.052|"5,667 5,13 9,052 28,75 22,239"
23376|"10-11-2022"|91721.36|"Jermaine Albarez"|"Av 180 No 596 29"|26.741|"6,495 26,636 26,741 17,754 26,157"
23629|"31-10-2022"|117129.305|"Nikola Turfes"|"St 597 No 649 87"|29.88|"28,926 23,223 29,88 14,39 14,94"
23003|"30-11-2022"|8255.52|"Lind Moscone"|"St 598 No 902 70"|5.265|"19,952 23,32 5,265 27,982 22,525"
23640|"31-10-2022"|102829.18|"Maggee Hollebon"|"Av 112 No 598 91"|26.232|"21,133 17,916 26,232 9,952 20,63"
23261|"20-11-2022"|37587.152|"Torry Gatlin"|"Av 009 No 598 73"|15.981|"9,802 24,649 15,981 29,489 5,674"
23230|"20-11-2022"|39908.566|"Alta Linturn"|"Av 349 No 601 86"|16.968|"14,388 5,528 16,968 25,803 19,723"
23166|"30-11-2022"|40603.36|"Adey Kehir"|"Av 946 No 604 55"|25.895|"7,025 15,594 25,895 5,727 25,671"
23295|"20-11-2022"|35136.38|"Lorant Navan"|"St 604 No 648 52"|14.939|"13,714 25,122 14,939 21,175 21,609"
23619|"31-10-2022"|59309.45|"Benjamen Beake"|"St 605 No 473 93"|15.13|"11,09 18,939 15,13 9,643 10,76"
23937|"16-10-2022"|165417.2|"Eugenius Syres"|"St 606 No 437 54"|26.374|"29,297 9,271 26,374 23,094 17,522"
23395|"10-11-2022"|90640.914|"Gerhardine Dencs"|"Av 423 No 606 07"|26.426|"8,473 10,114 26,426 18,421 12,124"
23251|"20-11-2022"|21057.367|"Korey Vaudin"|"St 606 No 147 30"|8.953|"14,458 21,34 8,953 26,112 13,631"
23794|"21-10-2022"|38678.574|"Findley Kovacs"|"Av 090 No 608 50"|6.578|"10,6 8,222 6,578 10,377 17,685"
23296|"20-11-2022"|47698.355|"Maurits Mateev"|"Av 349 No 609 60"|20.28|"7,33 18,976 20,28 6,881 14,213"
23861|"16-10-2022"|161233.8|"Sabra Gomersal"|"St 611 No 080 88"|25.707|"11,043 12,145 25,707 20,593 28,724"
23758|"21-10-2022"|175129.62|"Rori Somerville"|"St 611 No 467 57"|29.784|"6,829 28,01 29,784 16,649 22,183"
23592|"31-10-2022"|51516.508|"Nicolina Thowless"|"Av 274 No 612 04"|13.142|"19,211 20,285 13,142 8,097 18,527"
23087|"30-11-2022"|7869.792|"Aluino Blakeley"|"Av 526 No 614 22"|5.019|"27,498 20,856 5,019 24,952 19,955"
23846|"16-10-2022"|107106.6|"Augusto Lago"|"St 614 No 464 20"|17.077|"24,456 15,39 17,077 13,905 26,456"
23419|"10-11-2022"|71035.09|"Elihu Faint"|"Av 066 No 615 30"|20.71|"18,402 7,5 20,71 26,944 17,412"
23370|"10-11-2022"|85818.35|"Husain Maruszewski"|"Av 157 No 615 43"|25.02|"6,889 20,323 25,02 5,869 27,839"
23566|"31-10-2022"|32057.678|"Kelcy Sailes"|"St 616 No 797 90"|8.178|"8,394 27,709 8,178 24,891 6,822"
23221|"20-11-2022"|47865.348|"Terrence Stickney"|"Av 412 No 616 23"|20.351|"29,408 29,636 20,351 9,205 13,954"
23058|"30-11-2022"|15872.864|"Andrea Lebel"|"St 616 No 390 52"|10.123|"16,538 15,291 10,123 7,84 13,035"
23667|"31-10-2022"|51285.23|"Jenni Revening"|"St 618 No 655 68"|13.083|"23,14 21,513 13,083 20,861 5,948"
23293|"20-11-2022"|63070.965|"Felice Bodman"|"St 618 No 450 07"|26.816|"9,072 6,597 26,816 21,622 9,901"
23501|"10-11-2022"|79668.375|"Francois Durgan"|"St 618 No 045 02"|23.227|"23,369 11,509 23,227 21,205 25,683"
23403|"10-11-2022"|97226.5|"Pate Cayzer"|"Av 594 No 620 22"|28.346|"17,193 13,077 28,346 19,065 21,182"
23941|"16-10-2022"|140893.77|"Mahmud Moncreiff"|"St 620 No 493 71"|22.464|"17,011 14,229 22,464 21,416 19,386"
23662|"31-10-2022"|81128.11|"Locke Abley"|"Av 010 No 623 95"|20.696|"5,859 25,271 20,696 9,75 19,293"
23220|"20-11-2022"|16950.791|"Sean Sibbert"|"St 623 No 275 27"|7.207|"17,825 12,318 7,207 28,894 21,186"
23322|"20-11-2022"|14034.324|"Rosmunda Pesterfield"|"Av 380 No 623 94"|5.967|"27,249 15,601 5,967 10,575 26,313"
23556|"31-10-2022"|47917.957|"Selle Lainton"|"St 625 No 497 14"|12.224|"6,48 23,977 12,224 6,434 12,226"
23825|"21-10-2022"|109632.414|"Clo Skellington"|"St 626 No 768 48"|18.645|"23,348 29,667 18,645 8,609 6,165"
23012|"30-11-2022"|36731.97|"Kaja Katt"|"St 626 No 330 76"|23.426|"27,192 19,654 23,426 28,337 16,733"
23075|"30-11-2022"|45851.457|"Flo Sandwich"|"Av 546 No 627 16"|29.242|"25,671 22,477 29,242 7,071 11,531"
23806|"21-10-2022"|152197.66|"Germain Olenichev"|"St 627 No 717 55"|25.884|"24,687 13,44 25,884 19,63 14,41"
23748|"21-10-2022"|142948.44|"Steven Byrd"|"St 627 No 810 56"|24.311|"21,344 27,912 24,311 11,962 17,956"
23347|"20-11-2022"|60130.977|"Elias Moukes"|"St 627 No 982 88"|25.566|"26,416 8,013 25,566 17,818 19,084"
23196|"20-11-2022"|48373.38|"Lib Drivers"|"St 631 No 700 37"|20.567|"26,256 23,671 20,567 14,268 23,75"
23289|"20-11-2022"|29112.932|"Ramonda Mitkcov"|"Av 023 No 632 77"|12.378|"12,895 9,582 12,378 11,861 24,094"
23470|"10-11-2022"|59229.066|"Demetra Bonafant"|"St 635 No 035 37"|17.268|"26,151 20,123 17,268 9,83 22,122"
23022|"30-11-2022"|16225.664|"Neils Price"|"Av 374 No 636 76"|10.348|"13,396 5,129 10,348 8,78 10,423"
23155|"30-11-2022"|43203.105|"Lee Kitchenside"|"Av 896 No 637 51"|27.553|"7,566 6,192 27,553 27,103 29,465"
23189|"20-11-2022"|40282.53|"Caritta Sevier"|"Av 625 No 638 28"|17.127|"28,956 28,626 17,127 9,913 21,985"
23046|"30-11-2022"|26458.432|"Beverly Mazzia"|"St 638 No 360 37"|16.874|"15,894 21,518 16,874 18,201 10,768"
23115|"30-11-2022"|15059.072|"Karil Delph"|"St 641 No 322 36"|9.604|"21,371 28,235 9,604 17,265 26,474"
23404|"10-11-2022"|79668.375|"Kearney MacAnespie"|"St 643 No 003 43"|23.227|"25,278 17,9 23,227 6,867 28,157"
23599|"31-10-2022"|71288.94|"Carmelle Meininking"|"Av 810 No 643 73"|18.186|"10,587 8,592 18,186 7,756 5,447"
23558|"31-10-2022"|113162.27|"Gertie Chasen"|"St 645 No 055 40"|28.868|"12,122 8,231 28,868 7,269 12,148"
23927|"16-10-2022"|74417.04|"Stormi Winterton"|"Av 177 No 645 75"|11.865|"6,476 13,544 11,865 14,313 20,74"
23988|"16-10-2022"|89118.56|"Ame Spir"|"St 647 No 272 41"|14.209|"7,703 6,261 14,209 7,716 12,562"
23275|"20-11-2022"|14716.401|"Curry Scedall"|"Av 658 No 647 02"|6.257|"20,584 18,005 6,257 14,45 26,761"
23680|"21-10-2022"|157301.5|"Roxy Hasney"|"Av 855 No 647 18"|26.752|"18,219 23,749 26,752 15,49 26,105"
